2079,-24.414
2080,-21.1275
2081,-23.788
2082,-19.406
2083,-23.3185
2084,-20.345
2085,-20.8145
2086,-21.7535
2087,-22.0665
2088,-25.666
2089,-20.8145
2090,-23.162
2091,-23.6315
2092,-22.849
2093,-21.284
2094,-23.788
2095,-21.597
2096,-25.04
2097,-20.032
2098,-21.7535
2099,-22.223
2100,-25.979
2101,-21.284
2102,-27.231
2103,-20.345
2104,-22.3795
2105,-23.3185
2106,-23.162
2107,-22.849
2108,-22.849
2109,-24.727
2110,-22.0665
2111,-25.5095
2112,-18.154
2113,-22.536
2114,-21.7535
2115,-20.345
2116,-23.9445
2117,-21.91
2118,-18.6235
2119,-22.6925
2120,-20.658
2121,-20.8145
2122,-21.284
2123,-20.658
2124,-21.4405
2125,-24.727
2126,-20.1885
2127,-24.2575
2128,-24.2575
2129,-20.345
2130,-27.0745
2131,-18.3105
2132,-18.9365
2133,-19.5625
2134,-24.2575
2135,-20.032
2136,-22.3795
2137,-21.7535
2138,-21.7535
2139,-24.2575
2140,-24.8835
2141,-22.0665
2142,-22.3795
2143,-25.8225
2144,-17.0585
2145,-23.3185
2146,-18.467
2147,-17.6845
2148,-23.0055
2149,-19.719
2150,-19.406
2151,-21.597
2152,-19.2495
2153,-19.2495
2154,-22.3795
2155,-24.727
2156,-19.2495
2157,-22.536
2158,-22.0665
2159,-18.9365
2160,-25.353
2161,-23.162
2162,-21.284
2163,-25.666
2164,-23.9445
2165,-23.475
2166,-22.223
2167,-22.0665
2168,-21.597
2169,-20.8145
2170,-20.1885
2171,-24.5705
2172,-20.032
2173,-23.162
2174,-18.3105
2175,-21.4405
2176,-24.414
2177,-20.8145
2178,-19.719
2179,-21.91
2180,-19.719
2181,-18.467
2182,-18.154
2183,-20.5015
2184,-26.7615
2185,-23.475
2186,-23.788
2187,-22.223
2188,-20.8145
2189,-22.223
2190,-23.0055
2191,-19.8755
2192,-21.4405
2193,-25.353
2194,-20.971
2195,-24.414
2196,-26.292
2197,-21.597
2198,-17.841
2199,-19.406
2200,-24.101
2201,-22.849
2202,-25.666
2203,-23.9445
2204,-20.5015
2205,-19.8755
2206,-18.6235
2207,-20.8145
2208,-22.223
2209,-23.475
2210,-20.971
2211,-24.414
2212,-21.7535
2213,-22.849
2214,-22.849
2215,-23.475
2216,-22.0665
2217,-23.475
2218,-25.666
2219,-21.7535
2220,-20.8145
2221,-22.223
2222,-23.6315
2223,-23.9445
2224,-24.2575
2225,-24.101
2226,-22.223
2227,-22.0665
2228,-18.6235
2229,-23.788
2230,-20.032
2231,-17.9975
2232,-25.666
2233,-22.223
2234,-23.162
2235,-22.536
2236,-19.719
2237,-24.2575
2238,-22.223
2239,-23.162
2240,-21.7535
2241,-20.5015
2242,-19.2495
2243,-19.5625
2244,-24.101
2245,-26.4485
2246,-25.5095
2247,-20.1885
2248,-21.1275
2249,-23.6315
2250,-18.78
2251,-18.154
2252,-21.1275
2253,-19.093
2254,-19.5625
2255,-20.8145
2256,-23.475
2257,-24.414
2258,-25.353
2259,-20.1885
2260,-22.6925
2261,-25.8225
2262,-23.788
2263,-24.727
2264,-24.101
2265,-23.788
2266,-21.284
2267,-19.093
2268,-24.8835
2269,-21.597
2270,-16.4325
2271,-19.5625
2272,-22.0665
2273,-19.719
2274,-19.5625
2275,-20.345
2276,-22.223
2277,-22.536
2278,-21.4405
2279,-22.6925
2280,-21.91
2281,-24.2575
2282,-20.032
2283,-19.8755
2284,-22.849
2285,-21.91
2286,-23.162
2287,-22.536
2288,-19.406
2289,-18.78
2290,-21.597
2291,-19.8755
2292,-24.2575
2293,-21.284
2294,-20.5015
2295,-20.658
2296,-20.971
2297,-21.4405
2298,-24.2575
2299,-22.3795
2300,-22.0665
2301,-22.6925
2302,-18.467
2303,-20.8145
2304,-21.1275
2305,-19.406
2306,-24.8835
2307,-23.9445
2308,-26.918
2309,-20.8145
2310,-18.9365
2311,-20.658
2312,-18.467
2313,-25.5095
2314,-23.9445
2315,-24.8835
2316,-20.5015
2317,-18.467
2318,-20.032
2319,-24.101
2320,-23.6315
2321,-20.8145
2322,-24.8835
2323,-18.9365
2324,-23.162
2325,-21.597
2326,-27.3875
2327,-22.6925
2328,-20.8145
2329,-19.719
2330,-21.284
2331,-19.406
2332,-25.5095
2333,-18.78
2334,-23.3185
2335,-24.2575
2336,-24.8835
2337,-21.597
2338,-20.8145
2339,-22.536
2340,-20.8145
2341,-23.788
2342,-18.154
2343,-19.5625
2344,-26.7615
2345,-21.597
2346,-20.5015
2347,-17.9975
2348,-23.162
2349,-21.4405
2350,-21.91
2351,-23.6315
2352,-23.162
2353,-22.0665
2354,-20.8145
2355,-21.7535
2356,-25.8225
2357,-21.597
2358,-23.9445
2359,-23.6315
2360,-19.719
2361,-19.5625
2362,-20.1885
2363,-23.9445
2364,-21.4405
2365,-18.9365
2366,-19.406
2367,-19.406
2368,-22.0665
2369,-18.6235
2370,-23.6315
2371,-23.788
2372,-19.5625
2373,-21.597
2374,-22.536
2375,-19.719
2376,-20.345
2377,-23.6315
2378,-21.1275
2379,-19.8755
2380,-21.91
2381,-21.7535
2382,-21.597
2383,-25.5095
2384,-19.2495
2385,-20.345
2386,-23.9445
2387,-19.719
2388,-23.6315
2389,-21.1275
2390,-22.223
2391,-25.353
2392,-19.093
2393,-22.3795
2394,-25.1965
2395,-18.78
2397,-26.292
2398,-19.406
2399,-25.353
2400,-22.849
2401,-21.284
2402,-23.0055
2403,-19.719
2404,-23.475
2405,-22.849
2406,-22.536
2407,-25.8225
2408,-21.284
2409,-17.9975
2410,-24.5705
2411,-24.101
2412,-23.162
2413,-25.666
2414,-18.78
2415,-23.475
2416,-21.7535
2417,-21.284
2418,-24.8835
2419,-22.6925
2420,-21.7535
2421,-23.788
2422,-19.719
2423,-22.223
2424,-21.91
2425,-19.5625
2426,-20.345
2427,-24.101
2428,-25.8225
2429,-17.841
2430,-25.353
2431,-21.4405
2432,-18.6235
2433,-23.9445
2434,-22.223
2435,-22.0665
2436,-24.101
2437,-24.8835
2438,-22.3795
2439,-20.5015
2440,-23.9445
2441,-19.5625
2442,-22.6925
2443,-22.849
2444,-20.658
2445,-24.101
2446,-20.032
2447,-21.597
2448,-20.971
2449,-23.3185
2450,-20.5015
2451,-19.2495
2452,-22.6925
2453,-16.7455
2454,-22.536
2455,-24.414
2456,-20.8145
2457,-21.4405
2458,-20.658
2459,-22.223
2460,-21.1275
2461,-25.979
2462,-24.414
2463,-21.597
2464,-24.5705
2465,-20.032
2466,-24.101
2467,-23.162
2468,-22.3795
2469,-22.849
2470,-21.597
2471,-23.475
2472,-19.5625
2473,-23.788
2474,-19.5625
2475,-19.2495
2476,-21.1275
2477,-23.9445
2478,-20.658
2479,-22.223
2480,-23.162
2481,-18.78
2482,-28.796
2483,-21.597
2484,-24.2575
2485,-17.3715
2486,-23.162
2487,-24.414
2488,-25.8225
2489,-18.467
2490,-22.3795
2491,-24.5705
2492,-21.7535
2493,-19.406
2494,-20.5015
2495,-23.9445
2496,-23.788
2497,-20.345
2498,-19.8755
2499,-24.5705
2500,-20.345
2501,-20.5015
2502,-18.9365
2503,-23.9445
2504,-19.406
2505,-21.597
2506,-23.788
2507,-23.9445
2508,-22.3795
2509,-23.3185
2510,-22.849
2511,-17.3715
2512,-20.5015
2513,-23.9445
2514,-24.101
2515,-20.5015
2516,-20.5015
2517,-24.2575
2518,-18.78
2519,-23.3185
2520,-22.849
2521,-24.5705
2522,-20.1885
2523,-17.9975
2524,-25.04
2525,-19.8755
2526,-22.0665
2527,-23.6315
2528,-23.0055
2529,-23.9445
2530,-19.093
2531,-24.101
2532,-23.3185
2533,-19.406
2534,-24.101
2535,-22.849
2536,-18.78
2537,-22.849
2538,-21.7535
2539,-17.841
2540,-25.353
2541,-20.8145
2542,-20.8145
2543,-19.093
2544,-17.528
2545,-20.5015
2546,-21.284
2547,-22.3795
2548,-21.597
2549,-21.7535
2550,-17.841
2551,-24.101
2552,-20.1885
2553,-18.154
2554,-22.3795
2555,-22.536
2556,-18.154
2557,-20.971
2558,-21.284
2559,-16.1195
2560,-20.345
2561,-21.7535
2562,-17.9975
2563,-19.5625
2564,-19.093
2565,-19.5625
2566,-20.032
2567,-22.0665
2568,-22.3795
2569,-19.093
2570,-18.3105
2571,-23.3185
2572,-25.04
2573,-20.1885
2574,-25.979
2575,-20.1885
2576,-18.154
2577,-23.162
2578,-23.0055
2579,-24.101
2580,-19.719
2581,-19.719
2582,-23.475
2583,-21.7535
2584,-20.1885
2585,-20.5015
2586,-23.6315
2587,-23.162
2588,-24.414
2589,-24.8835
2590,-23.6315
2591,-27.544
2592,-17.6845
2593,-24.2575
2594,-18.78
2595,-17.3715
2596,-20.1885
2597,-21.91
2598,-20.1885
2599,-22.6925
2600,-21.7535
2601,-20.8145
2602,-22.6925
2603,-26.292
2604,-18.9365
2605,-23.6315
2606,-23.9445
2607,-22.849
2608,-26.605
2609,-22.849
2610,-23.162
2611,-23.475
2612,-22.6925
2613,-22.6925
2614,-21.597
2615,-21.1275
2616,-18.3105
2617,-22.0665
2618,-22.0665
2619,-25.353
2620,-25.353
2621,-24.414
2622,-20.658
2623,-20.5015
2624,-22.6925
2625,-23.788
2626,-20.1885
2627,-21.7535
2628,-20.971
2629,-22.0665
2630,-25.353
2631,-22.849
2632,-23.0055
2633,-21.7535
2634,-21.7535
2635,-22.6925
2636,-20.345
2637,-24.5705
2638,-24.5705
2639,-22.6925
2640,-22.6925
2641,-21.91
2642,-22.536
2643,-18.467
2644,-20.1885
2645,-22.536
2646,-21.597
2647,-20.971
2648,-25.979
2649,-21.91
2650,-23.3185
2651,-21.7535
2652,-22.0665
2653,-22.3795
2654,-23.162
2655,-17.3715
2656,-23.0055
2657,-20.032
2658,-22.536
2659,-22.0665
2660,-23.3185
2661,-25.353
2662,-22.223
2663,-24.8835
2664,-23.9445
2665,-24.2575
2666,-24.414
2667,-20.8145
2668,-24.2575
2669,-19.2495
2670,-19.2495
2671,-22.0665
2672,-18.78
2673,-24.2575
2674,-19.719
2675,-22.536
2676,-17.6845
2677,-19.2495
2678,-19.2495
2679,-20.971
2680,-23.788
2681,-19.406
2682,-16.902
2683,-22.6925
2684,-16.589
2685,-21.284
2686,-24.8835
2687,-19.719
2688,-22.223
2689,-22.0665
2690,-21.91
2691,-22.223
2692,-20.971
2693,-22.536
2694,-22.3795
2695,-21.1275
2696,-25.353
2697,-23.9445
2698,-20.5015
2699,-21.1275
2700,-19.406
2701,-19.406
2702,-20.658
2703,-19.719
2704,-23.475
2705,-22.849
2706,-25.979
2707,-22.849
2708,-22.6925
2709,-25.666
2710,-24.101
2711,-25.1965
2713,-19.719
2714,-25.979
2715,-22.849
2716,-21.91
2717,-26.4485
2718,-22.6925
2719,-20.345
2720,-22.223
2721,-22.6925
2722,-21.91
2723,-25.979
2724,-24.8835
2725,-22.3795
2726,-20.971
2727,-23.162
2728,-22.223
2729,-22.3795
2730,-22.223
2731,-26.918
2732,-20.8145
2733,-20.8145
2734,-17.6845
2735,-23.3185
2736,-23.162
2737,-22.3795
2738,-23.3185
2739,-22.6925
2740,-19.5625
2741,-22.223
2742,-24.101
2743,-22.0665
2744,-21.7535
2745,-21.1275
2746,-20.5015
2747,-21.4405
2748,-24.8835
2749,-20.1885
2750,-18.6235
2751,-22.3795
2752,-21.91
2753,-22.6925
2754,-23.788
2755,-22.0665
2756,-22.849
2757,-21.284
2758,-24.2575
2759,-18.6235
2760,-21.597
2761,-20.5015
2762,-26.292
2763,-18.3105
2764,-22.849
2765,-24.2575
2766,-20.1885
2767,-25.1965
2768,-23.0055
2769,-21.1275
2770,-23.0055
2771,-21.4405
2772,-20.5015
2773,-23.6315
2774,-17.6845
2775,-23.3185
2776,-21.4405
2777,-23.162
2778,-23.3185
2779,-22.536
2780,-23.0055
2781,-22.536
2782,-22.536
2783,-22.3795
2784,-20.971
2785,-23.475
2786,-16.7455
2787,-25.979
2788,-19.093
2789,-25.666
2790,-21.91
2791,-23.3185
2792,-23.3185
2793,-27.0745
2794,-19.719
2795,-20.345
2796,-22.3795
2797,-22.3795
2798,-24.101
2799,-22.223
2800,-22.3795
2801,-19.5625
2802,-20.032
2803,-19.5625
2804,-23.475
2805,-20.345
2806,-23.475
2807,-20.345
2808,-21.4405
2809,-20.658
2810,-19.8755
2811,-20.971
2812,-22.536
2813,-18.467
2814,-25.1965
2815,-21.597
2816,-27.3875
2817,-21.284
2818,-23.788
2819,-23.162
2820,-21.597
2821,-19.2495
2822,-21.7535
2823,-22.849
2824,-25.666
2825,-19.093
2826,-23.162
2827,-20.032
2828,-25.5095
2829,-19.5625
2830,-23.6315
2831,-27.857
2832,-20.5015
2833,-24.727
2834,-21.1275
2835,-25.5095
2836,-18.467
2837,-24.5705
2838,-19.5625
2839,-23.788
2840,-17.528
2841,-20.345
2842,-18.9365
2843,-20.8145
2844,-25.1965
2845,-21.91
2846,-25.666
2847,-21.1275
2848,-25.1965
2849,-26.292
2850,-22.223
2851,-25.666
2852,-25.04
2853,-24.5705
2854,-23.788
2855,-20.1885
2856,-27.544
2857,-22.6925
2858,-23.6315
2859,-20.345
2860,-17.9975
2861,-25.353
2862,-17.3715
2863,-23.475
2864,-20.1885
2865,-23.788
2866,-22.536
2867,-21.4405
2868,-20.345
2869,-24.2575
2870,-21.284
2871,-26.7615
2872,-23.9445
2873,-23.788
2874,-22.536
2875,-21.4405
2876,-23.162
2877,-22.3795
2878,-22.0665
2879,-24.2575
2880,-25.1965
2881,-24.8835
2882,-22.536
2883,-20.8145
2884,-17.3715
2885,-23.475
2886,-17.9975
2887,-20.5015
2888,-20.5015
2889,-20.1885
2890,-21.1275
2891,-27.544
2892,-22.223
2893,-21.91
2894,-26.7615
2895,-19.406
2896,-25.8225
2897,-24.8835
2898,-23.0055
2899,-22.3795
2900,-23.788
2901,-21.4405
2902,-21.7535
2903,-18.78
2904,-24.727
2905,-23.6315
2906,-22.849
2907,-24.727
2908,-20.971
2909,-23.9445
2910,-22.0665
2911,-17.9975
2912,-21.284
2913,-24.414
2914,-22.223
2915,-25.5095
2916,-23.0055
2917,-17.9975
2918,-20.032
2919,-20.032
2920,-20.5015
2921,-24.2575
2922,-20.032
2923,-22.6925
2924,-25.979
2925,-19.406
2926,-22.223
2927,-22.6925
2928,-25.5095
2929,-20.8145
2930,-21.284
2931,-26.918
2932,-25.353
2933,-19.093
2934,-23.6315
2935,-25.353
2936,-19.2495
2937,-23.475
2938,-21.91
2939,-24.2575
2940,-19.8755
2941,-21.7535
2942,-20.971
2943,-22.536
2944,-23.475
2945,-23.162
2946,-18.9365
2947,-20.8145
2948,-23.788
2949,-20.971
2950,-18.3105
2951,-23.3185
2952,-24.8835
2953,-23.162
2954,-20.345
2955,-21.1275
2956,-26.1355
2957,-24.8835
2958,-21.1275
2959,-17.6845
2960,-24.8835
2961,-26.4485
2962,-21.284
2963,-17.0585
2964,-19.2495
2965,-23.9445
2966,-24.5705
2967,-22.3795
2968,-19.5625
2969,-19.093
2970,-23.3185
2971,-22.0665
2972,-18.78
2973,-20.658
2974,-23.6315
2975,-23.3185
2976,-20.8145
2977,-24.5705
2978,-22.3795
2979,-23.6315
2980,-20.971
2981,-19.406
2982,-23.6315
2983,-20.971
2984,-24.101
2985,-21.4405
2986,-21.4405
2987,-22.6925
2988,-25.353
2989,-23.0055
2990,-22.3795
2991,-19.8755
2992,-23.475
2993,-23.788
2994,-25.979
2995,-25.1965
2996,-20.658
2997,-19.719
2998,-20.345
2999,-21.1275
3000,-25.04
3001,-24.414
3002,-21.284
3003,-19.093
3004,-25.353
3005,-23.3185
3006,-22.3795
3007,-23.162
3008,-24.101
3009,-20.8145
3010,-19.5625
3011,-20.8145
3012,-19.719
3013,-22.536
3014,-21.7535
3015,-22.223
3016,-22.223
3017,-21.1275
3018,-23.475
3019,-22.223
3020,-22.536
3021,-23.0055
3022,-22.536
3023,-19.5625
3024,-20.8145
3025,-22.223
3026,-20.8145
3027,-21.597
3028,-23.3185
3029,-25.353
3030,-19.2495
3031,-24.727
3032,-19.093
3033,-21.284
3034,-20.032
3035,-19.719
3036,-19.5625
3037,-19.093
3038,-20.1885
3039,-21.1275
3040,-26.292
3041,-24.5705
3042,-24.101
3043,-22.849
3044,-23.0055
3045,-18.467
3046,-18.6235
3047,-23.6315
3048,-24.101
3049,-26.292
3050,-25.8225
3051,-26.292
3052,-22.536
3053,-25.666
3054,-21.597
3055,-25.353
3056,-20.1885
3057,-20.658
3058,-22.849
3059,-21.284
3060,-18.6235
3061,-20.971
3062,-19.406
3063,-24.414
3064,-21.4405
3065,-21.284
3066,-20.8145
3067,-17.841
3068,-22.0665
3069,-21.91
3070,-21.597
3071,-21.597
3072,-19.406
3073,-23.9445
3074,-22.536
3075,-21.91
3076,-22.849
3077,-21.7535
3078,-25.8225
3079,-24.101
3080,-21.7535
3081,-18.6235
3082,-19.719
3083,-20.345
3084,-19.2495
3085,-25.979
3086,-20.8145
3087,-25.979
3088,-21.1275
3089,-21.7535
3090,-23.3185
3091,-20.8145
3092,-21.7535
3093,-20.345
3094,-19.5625
3095,-16.589
3096,-22.849
3097,-22.3795
3098,-25.1965
3099,-21.4405
3100,-23.162
3101,-20.971
3102,-23.6315
3103,-21.7535
3104,-25.666
3105,-21.4405
3106,-20.8145
3107,-17.841
3108,-21.7535
3109,-24.2575
3110,-25.666
3111,-25.1965
3112,-21.91
3113,-18.467
3114,-18.6235
3115,-20.345
3116,-26.292
3117,-23.162
3118,-24.727
3119,-17.9975
3120,-19.093
3121,-20.345
3122,-22.0665
3123,-26.4485
3124,-25.8225
3125,-23.3185
3126,-21.284
3127,-21.1275
3128,-23.162
3129,-17.528
3130,-22.6925
3131,-22.849
3132,-20.345
3133,-23.6315
3134,-24.2575
3135,-23.162
3136,-19.5625
3137,-21.7535
3138,-22.536
3139,-23.162
3140,-23.162
3141,-21.7535
3142,-21.4405
3143,-18.9365
3144,-23.0055
3145,-22.6925
3146,-22.849
3147,-18.78
3148,-20.971
3149,-25.5095
3150,-24.8835
3151,-15.8065
3152,-25.04
3153,-21.284
3154,-23.3185
3155,-21.4405
3156,-19.2495
3157,-25.353
3158,-22.849
3159,-22.0665
3160,-20.658
3161,-16.7455
3162,-26.4485
3163,-25.5095
3164,-22.0665
3165,-19.719
3166,-24.2575
3167,-22.6925
3169,-22.0665
3170,-26.605
3171,-20.971
3172,-20.971
3173,-21.1275
3174,-21.284
3175,-19.406
3176,-21.597
3177,-23.475
3178,-22.849
3179,-21.284
3180,-21.4405
3181,-22.223
3182,-23.475
3183,-16.276
3184,-21.4405
3185,-25.04
3186,-20.8145
3187,-23.6315
3188,-21.4405
3189,-20.8145
3190,-23.475
3191,-19.5625
3192,-20.8145
3193,-22.0665
3194,-21.91
3195,-24.5705
3196,-21.284
3197,-19.719
3198,-22.3795
3199,-18.6235
3200,-23.162
3201,-24.5705
3202,-18.78
3203,-21.284
3204,-22.536
3205,-17.6845
3206,-22.849
3207,-23.788
3208,-20.971
3209,-22.3795
3210,-26.292
3211,-20.971
3212,-20.8145
3213,-22.849
3214,-23.475
3215,-21.284
3216,-20.345
3217,-19.093
3218,-19.2495
3219,-19.719
3220,-23.3185
3221,-21.1275
3222,-17.9975
3223,-21.1275
3224,-21.1275
3225,-20.1885
3226,-22.0665
3227,-21.4405
3228,-20.658
3229,-25.353
3230,-20.8145
3231,-25.666
3232,-22.0665
3233,-20.5015
3234,-23.6315
3235,-22.6925
3236,-18.78
3237,-18.3105
3238,-21.284
3239,-23.6315
3240,-19.5625
3241,-27.0745
3242,-19.5625
3244,-22.6925
3245,-21.4405
3246,-23.475
3247,-21.4405
3248,-25.353
3249,-20.1885
3250,-24.101
3251,-22.0665
3252,-23.475
3253,-20.971
3254,-24.727
3255,-20.5015
3256,-21.597
3257,-20.971
3258,-23.162
3259,-23.0055
3260,-21.284
3261,-24.414
3262,-25.1965
3263,-20.345
3264,-22.6925
3265,-22.0665
3266,-25.5095
3267,-21.91
3268,-20.345
3269,-23.162
3270,-22.536
3271,-21.1275
3272,-22.6925
3273,-23.0055
3274,-25.04
3275,-20.032
3276,-23.162
3277,-18.9365
3278,-23.475
3279,-20.032
3280,-24.8835
3281,-19.5625
3282,-24.5705
3283,-21.91
3284,-22.223
3285,-21.7535
3286,-21.7535
3287,-23.0055
3288,-24.2575
3289,-23.0055
3290,-23.6315
3291,-19.8755
3292,-18.467
3293,-18.78
3294,-25.979
3295,-20.971
3296,-25.04
3297,-21.1275
3298,-19.406
3299,-22.0665
3300,-23.9445
3301,-20.5015
3302,-21.284
3303,-21.4405
3304,-25.353
3305,-24.5705
3306,-26.1355
3307,-18.467
3308,-23.788
3309,-24.8835
3310,-22.223
3311,-22.849
3312,-23.0055
3313,-21.91
3314,-23.475
3315,-18.6235
3316,-19.5625
3317,-21.7535
3318,-17.6845
3319,-26.918
3320,-21.7535
3321,-26.7615
3322,-21.4405
3323,-21.91
3324,-21.284
3325,-25.04
3326,-21.597
3327,-23.3185
3328,-21.91
3329,-17.841
3330,-22.3795
3331,-25.04
3332,-21.597
3333,-23.9445
3334,-24.414
3335,-23.6315
3336,-20.032
3337,-21.91
3338,-23.6315
3339,-21.284
3340,-23.162
3341,-23.0055
3342,-19.2495
3343,-23.3185
3344,-19.5625
3345,-20.1885
3346,-24.101
3347,-24.8835
3348,-23.162
