934632638028,935974353767,934980115542,816830963200,818172683776,817178441966.6862
935974353767,937316096638,936321844676,818172683776,819514431488,818520175938.745
937316096638,938657846695,937663575853,819514431488,820856186368,819861911952.0345
938657846695,939999587510,939005372526,820856186368,822197932032,821203713454.9451
939999587510,941341329885,940347108796,822197932032,823539679232,822545454567.7109
941341329885,942683003642,941688850182,823539679232,824881357824,823887200781.3616
942683003642,944024749587,943030481981,824881357824,826223108608,825228837416.1788
944024749587,945366494510,944372271495,826223108608,827564858368,826570631768.819
945366494510,946708240471,945714005705,827564858368,828906609152,827912370812.1533
946708240471,948049981295,947055747594,828906609152,830248354816,829254117528.5465
948049981295,949391729303,948397485404,830248354816,831590107648,830595860174.385
949391729303,950733472175,949739227289,831590107648,832931855360,831937606887.5116
950733472175,952075215048,951080965092,832931855360,834273603072,833279349530.2344
952075215048,953416957412,952422694187,834273603072,835615350272,834621083463.4082
953416957412,954758703879,953764437609,835615350272,836957101568,835962831719.5953
954758703879,956100443173,955106225606,836957101568,838298845696,837304624547.0465
956100443173,957442120003,956447965456,838298845696,839640527360,838646369231.1068
957442120003,958783860830,957789600357,839640527360,840982273024,839988008966.673
958783860830,960125608830,959131338672,840982273024,842324025856,841329752117.3623
960125608830,961467353240,960473129755,842324025856,843665775104,842671548034.0748
961467353240,962809096119,961814863964,843665775104,845007522816,844013287079.7445
962809096119,964150844122,963156603818,845007522816,846349275648,845355031765.6929
964150844122,965492590063,964498345221,846349275648,847691026432,846696778001.2969
965492590063,966834332938,965840083044,847691026432,849032774144,848038520665.7167
966834332938,968176073775,967181812164,849032774144,850374519808,849380254620.0792
968176073775,969517820235,968523555616,850374519808,851716271104,850722002901.4141
969517820235,970859561064,969865297018,851716271104,853058016768,852063749139.1421
970859561064,972201234311,971207082981,853058016768,854399694848,853405539936.8499
972201234311,973542977188,972548714827,854399694848,855741442560,854747176616.1537
973542977188,974884723137,973890456232,855741442560,857083193344,856088922856.1455
974884723137,976226469593,975232245784,857083193344,858424944640,857430717244.5972
976226469593,977568215547,976573980020,858424944640,859766695424,858772456317.9636
977568215547,978909958424,977915721446,859766695424,861108443136,860114202575.2451
978909958424,980251704890,979257461350,861108443136,862450194432,861455947312.9362
980251704890,981593465178,980599199179,862450194432,863791959552,862797689972.4102
981593465178,982935188078,981940986704,863791959552,865133687296,864139482332.6512
982935188078,984276930958,983282668214,865133687296,866475435008,865481168683.3755
984276930958,985618678951,984624411690,866475435008,867817187840,866822916993.1855
985618678951,986960421325,985966201258,867817187840,869158935040,868164711396.9736
986960421325,988302095084,987307944728,869158935040,870500613632,869506459694.8547
988302095084,989643832325,988649574052,870500613632,871842355712,870848093853.1893
989643832325,990985585440,989991311903,871842355712,873184113664,872189836542.6587
990985585440,992327328330,991333107098,873184113664,874525861376,873531636570.9348
992327328330,993669070687,992674839322,874525861376,875867608576,874873373622.3359
993669070687,995010820733,994016577191,875867608576,877209363456,876215116331.9817
995010820733,996352565148,995358318637,877209363456,878551112704,877556862611.6969
996352565148,997694305984,996700054963,878551112704,879892858368,878898603769.3762
997694305984,999036048336,998041785679,879892858368,881234605568,880240339318.518
999036048336,1000377794803,999383529170,881234605568,882576356864,881582087652.5975
1000377794803,1001719535630,1000725316706,882576356864,883918102528,882923880019.8228
1001719535630,1003061208873,1002067056627,883918102528,885259780608,884265624777.8826
1003061208873,1004402949695,1003408690061,885259780608,886601526272,885607263049.9708
1004402949695,1005744697699,1004750429478,886601526272,887943279104,886949007305.3335
1005744697699,1007086444153,1006092219060,887943279104,889285030400,888290801719.1106
1007086444153,1008428186517,1007433955398,889285030400,890626777600,889632542897.5238
1008428186517,1009769932986,1008775693283,890626777600,891968528896,890974285616.173
1009769932986,1011111678929,1010117436812,891968528896,893310279680,892316033975.7888
1011111678929,1012453419770,1011459172642,893310279680,894652025344,893657774642.0952
1012453419770,1013795162633,1012800912591,894652025344,895993773056,894999519420.8239
1013795162633,1015136903469,1014142643306,895993773056,897335518720,896341254979.3433
1015136903469,1016478653000,1015484384785,897335518720,898677273088,897683001288.6683
1016478653000,1017820395868,1016826174394,898677273088,900019020800,899024795736.632
1017820395868,1019162067062,1018167917921,900019020800,901360696832,900366544106.1473
1019162067062,1020503813532,1019509547283,901360696832,902702448128,901708178302.8185
1020503813532,1021845557949,1020851334854,902702448128,904044197376,903049970701.2633
1021845557949,1023187302351,1022193078379,904044197376,905385946624,904391719061.1451
1023187302351,1024529044715,1023534813215,905385946624,906727693824,905733458740.5226
1024529044715,1025870794757,1024876551113,906727693824,908069448704,907075201475.0172
1025870794757,1027212538659,1026218292612,908069448704,909411197440,908416947810.9562
1027212538659,1028554300990,1027560029004,909411197440,910752964608,909758689037.689
1028554300990,1029896022369,1028901822205,910752964608,912094690816,911100487073.7664
1029896022369,1031237768312,1030243503277,912094690816,913436441600,912442172977.706
1031237768312,1032579509144,1031585294482,913436441600,914778187264,913783969021.5431
1032579509144,1033921182898,1032927030833,914778187264,916119865856,915125710206.1437
1033921182898,1035262923724,1034268663774,916119865856,917461611520,916467347984.9338
1035262923724,1036604672222,1035610403766,917461611520,918803364864,917809092816.9955
1036604672222,1037946418677,1036952192877,918803364864,920145116160,919150886772.8491
1037946418677,1039288162072,1038293929256,920145116160,921486864384,920492627989.7075
1039288162072,1040629910057,1039635669233,921486864384,922828617216,921834372800.3529
1040629910057,1041971654985,1040977410776,922828617216,924170366976,923176119186.4476
1041971654985,1043313397858,1042319146648,924170366976,925512114688,924517859892.2299
1043313397858,1044655139208,1043660877920,925512114688,926853860864,925859595999.8226
1044655139208,1045996887711,1045002619444,926853860864,928195614208,927201342353.7013
1045996887711,1047338626996,1046344409111,928195614208,929537358336,928543136862.3765
1047338626996,1048680302295,1047686148575,929537358336,930879038464,929884881165.8105
1048680302295,1050022043637,1049027783604,930879038464,932220784640,931226521024.8989
1050022043637,1051363793668,1050369521552,932220784640,933562539520,932568263810.7633
1051363793668,1052705536549,1051711314789,933562539520,934904287232,933910061892.264
1052705536549,1054047279419,1053053047603,934904287232,936246034944,935251799540.0768
1054047279419,1055389029453,1054394787098,936246034944,937587789824,936593543878.0939
1055389029453,1056730774382,1055736528629,937587789824,938929539584,937935290251.1831
1056730774382,1058072517255,1057078265062,938929539584,940271287296,939277031517.2263
1058072517255,1059414258077,1058419997898,940271287296,941613032960,940618769192.969
1059414258077,1060756008123,1059761739441,941613032960,942954787840,941960515575.8911
1060756008123,1062097745874,1061103529115,942954787840,944296530432,943302310085.8584
1062097745874,1063439419629,1062445267070,944296530432,945638209024,944644052880.8828
1063439419629,1064781160452,1063786900582,945638209024,946979954688,945985691230.711
1064781160452,1066122908442,1065128640077,946979954688,948321707520,947327435566.9585
1066122908442,1067464654902,1066470429744,948321707520,949663458816,948669230074.5564
1067464654902,1068806397768,1067812166194,949663458816,951005206528,950010971363.1135
1068806397768,1070148142177,1069153904162,951005206528,952346955776,951352714175.2815
1070148142177,1071489890698,1070495645715,952346955776,953688709120,952694460563.1235
1071489890698,1072831629983,1071837384206,953688709120,955030453248,954036203882.2758
1072831629983,1074173374393,1073179122181,955030453248,956372202496,955377946698.9713
1074173374393,1075515124437,1074520855043,956372202496,957713957376,956719684398.4065
1075515124437,1076856863728,1075862649855,957713957376,959055701504,958061484046.8368
1076856863728,1078198608131,1077204385794,959055701504,960397450752,959403224824.8921
1078198608131,1079540279833,1078546129393,960397450752,961739127296,960744973268.18
1079540279833,1080882026298,1079887758844,961739127296,963080878592,962086607558.109
1080882026298,1082223771221,1081229548536,963080878592,964422628352,963428402082.8202
1082223771221,1083565517171,1082571281404,964422628352,965764379136,964770139786.9988
1083565517171,1084907262086,1083913022995,965764379136,967106128896,966111886214.8329
1084907262086,1086249008545,1085254764552,967106128896,968447880192,967453632614.7473
1086249008545,1087590749373,1086596502552,968447880192,969789625856,968795375451.4631
1087590749373,1088932493779,1087938242597,969789625856,971131375104,970137120334.0109
1088932493779,1090274233056,1089279975473,971131375104,972473119232,971478858054.3049
1090274233056,1091615983104,1090621713472,972473119232,973814874112,972820600899.3698
1091615983104,1092957725978,1091963504727,973814874112,975156621824,974162396988.0789
1092957725978,1094299397688,1093305246308,975156621824,976498298368,975504143406.1046
1094299397688,1095641136967,1094646878334,976498298368,977840042496,976845780269.7832
1095641136967,1096982888553,1095988616351,977840042496,979181798912,978187523130.8466
1096982888553,1098324632954,1097330409643,979181798912,980523548160,979529321257.4066
1098324632954,154748053,1098672144090,980523548160,981865295872,980871060548.7821
154748053,1496496547,502254318,981865295872,983207049216,982212803393.1262
1496496547,2838240962,1843995911,983207049216,984548798464,983554549831.7021
2838240962,4179983835,3185733920,984548798464,985890546176,984896292675.2345
4179983835,5521724652,4527464789,985890546176,987232291840,986238028385.2649
5521724652,6863472646,5869206386,987232291840,988574044672,987579774826.9302
6863472646,8205213979,7210994587,988574044672,989915790848,988921567867.3765
8205213979,9546887216,8552736203,989915790848,991257468928,990263314326.4412
9546887216,10888628555,9894367722,991257468928,992599215104,991604950686.6731
10888628555,12230376552,11236107290,992599215104,993940967936,992946695091.1425
12230376552,13572128126,12577897028,993940967936,995282724352,994288489666.1027
13572128126,14913876123,13919635057,995282724352,996624477184,995630232535.244
14913876123,16255620529,15261376672,996624477184,997966226432,996971978987.0374
16255620529,17597365447,16603112656,997966226432,999307976192,998313719813.0065
17597365447,18939106273,17944847090,999307976192,1000649721856,999655459087.9365
18939106273,20280849140,19286587176,1000649721856,1001991469568,1000997204013.7449
20280849140,21622600713,20628326749,1001991469568,1003333225984,1002338948431.2069
21622600713,22964340001,21970112925,1003333225984,1004674970112,1003680739449.5663
22964340001,24306082872,23311850975,1004674970112,1006016717824,1005022482339.8175
24306082872,25647756119,24653589013,1006016717824,1007358395904,1006364225216.793
25647756119,26989502570,25995277380,1007358395904,1008700147200,1007705918419.8873
26989502570,28331246978,27337013893,1008700147200,1010041896448,1009047659776.5582
28331246978,29672991889,28678753490,1010041896448,1011383646208,1010389404215.8713
29672991889,31014736303,30020495124,1011383646208,1012725395456,1011731150694.9751
31014736303,32356480706,31362233165,1012725395456,1014067144704,1013072893572.8011
32356480706,33698225101,32703960476,1014067144704,1015408893952,1014414625730.8112
33698225101,35039967983,34045705681,1015408893952,1016750641664,1015756375782.859
35039967983,36381712384,35387444248,1016750641664,1018092390912,1017098119184.2446
36381712384,37723456797,36729233505,1018092390912,1019434140160,1018439913285.2986
37723456797,39065196073,38070967985,1019434140160,1020775884288,1019781652604.6705
39065196073,40406873409,39412706047,1020775884288,1022117566464,1021123395515.6161
40406873409,41748612694,40754394463,1022117566464,1023459310592,1022465088772.3752
41748612694,43090362231,42096134553,1023459310592,1024801064960,1023806833702.2604
43090362231,44432106629,43437871085,1024801064960,1026142814208,1025148575070.1393
44432106629,45773849500,44779610698,1026142814208,1027484561920,1026490319530.7926
45773849500,47115597481,46121352346,1027484561920,1028826314752,1027832066022.3733
47115597481,48457343948,47463088383,1028826314752,1030168066048,1029173806904.6338
