302229359173,303571105568,302576849363,133406546944,134748298240,133754038403.27818
303571105568,304912849934,303918586991,134748298240,136090047488,135095780927.3275
304912849934,306254594296,305260327170,136090047488,137431796736,136437525989.34814
306254594296,307596335578,306602116513,137431796736,138773542912,137779320220.58694
307596335578,308938077897,307943857702,138773542912,140115290112,139121066300.21854
308938077897,310279822762,309285599450,140115290112,141457039872,140462812932.84015
310279822762,311621572242,310627335513,141457039872,142798794240,141804553888.9907
311621572242,312963313027,311969078759,142798794240,144140539904,143146302020.6452
312963313027,314305059427,313310816392,144140539904,145482291200,144488044537.0313
314305059427,315646731084,314652560170,145482291200,146823967744,145829793208.76135
315646731084,316988470327,315994242995,146823967744,148165711872,147171480920.22028
316988470327,318330218268,317335982674,148165711872,149507464704,148513225485.76764
318330218268,319671964689,318677725924,149507464704,150849216000,149854973622.60803
319671964689,321013709039,320019469189,150849216000,152190965248,151196721768.55542
321013709039,322355453389,321361206795,152190965248,153532714496,152538464272.5308
322355453389,323697196234,322702946478,153532714496,154874462208,153880208845.4866
323697196234,325038944164,324044675901,154874462208,156216215040,155221943144.49728
325038944164,326380688533,325386733545,156216215040,157557964288,156564005685.6704
326380688533,327722431360,326728166000,157557964288,158899712000,157905443020.0915
327722431360,329064174175,328069953811,158899712000,160241459712,159247235719.36337
329064174175,330405917009,329411695017,160241459712,161583207424,160588981817.43634
330405917009,331747657782,330753438262,161583207424,162924953088,161930729943.8069
331747657782,333089407254,332095167701,162924953088,164266707456,163272464275.05234
333089407254,334431150090,333436914547,164266707456,165608455168,164614216011.8691
334431150090,335772894442,334778654741,165608455168,166950204416,165955961087.03796
335772894442,337114568147,336120395942,166950204416,168291883008,167297707181.76218
337114568147,338456307399,337462079318,168291883008,169633627136,168639395441.88657
338456307399,339798055847,338803818992,169633627136,170975380480,169981139997.05942
339798055847,341139802765,340145562240,170975380480,172317132288,171322888139.4879
341139802765,342481549181,341487303968,172317132288,173658883584,172664634754.87955
342481549181,343823292517,342829042104,173658883584,175000631808,174006377772.92422
343823292517,345165038918,344170773081,175000631808,176342383104,175348113639.68915
345165038918,346506783796,345512519919,176342383104,177684132864,176689865369.32547
346506783796,347848528661,346854261117,177684132864,179025882624,178031611452.67877
347848528661,349190272011,348196050465,179025882624,180367630848,179373405690.40332
349190272011,350532014835,349537795770,180367630848,181709378560,180715155873.03705
350532014835,351873754576,350879525236,181709378560,183051123200,182056890229.8403
351873754576,353215506119,352221266415,183051123200,184392879616,183398636301.10043
353215506119,354557247393,353563009675,184392879616,185734625792,184740384441.59085
354557247393,355898923156,354904751411,185734625792,187076306432,186082131073.17932
355898923156,357240664449,356246434273,187076306432,188418052608,187423818813.69745
357240664449,358582410850,357588175977,188418052608,189759803904,188765565403.80212
358582410850,359924157259,358929917730,189759803904,191101555200,190107312049.7132
