137297216171,147008908901,143793356699,766783107072,770041635328,768962733019.189
147008908901,150267408912,147051873357,770041635328,773300145664,770084599920.1387
150267408912,153525929894,150310689548,773300145664,776558676992,773343426437.4186
153525929894,156784450900,153568915383,776558676992,779817208320,776601662617.1649
156784450900,166496137943,163280583869,786270378496,789528926208,788450016197.3857
166496137943,189114092078,185898562942,808888419840,812146952192,811683696070.0752
189114092078,192372638634,189157076529,812146952192,815405509120,812189936779.8201
192372638634,195631160623,192415656647,815405509120,818664041472,815448527269.8092
195631160623,198889682623,195674178903,818664041472,821922573824,818707059888.6648
198889682623,202148204616,198932649440,821922573824,825181106176,821965540777.5936
202148204616,205406726088,202191222868,825181106176,828439638016,825224124564.876
205406726088,208665222983,205449744601,828439638016,831698145280,828482656665.8911
208665222983,211923746494,208708216692,831698145280,834956679168,831741139125.9165
211923746494,215182268482,211966730319,834956679168,838215211520,834999663129.7136
215182268482,218440789938,215225253699,838215211520,841473743360,838258196873.9819
218440789938,221699311389,218483773494,841473743360,844732275200,841516727053.0425
221699311389,224957833362,221742295385,844732275200,847990807552,844775259332.912
224957833362,228216374293,225000826044,847990807552,851249358848,848033800370.7543
228216374293,237928027430,234712499934,857702509056,860961042944,859882142661.4525
237928027430,241186548883,237971010734,860961042944,864219574784,861004026385.0154
241186548883,250898222992,247682689519,870672748032,873931279872,872852380591.9423
250898222992,260609891433,257394302966,880384399360,883642979328,882564045030.8135
260609891433,283227864629,280012260556,903002444800,906261024768,905797751470.8529
531706058244,560777163217,557561931157,81041059328,84299589632,83939199784.01752
560777163217,564035700873,560820158709,84299589632,87558137856,84342585263.44182
564035700873,567294222646,564078678614,87558137856,90816670208,87601115736.52998
567294222646,570552728563,567337200557,90816670208,94075186688,90859648258.32022
570552728563,573811266200,570595723417,94075186688,97333734912,94118181681.69041
573811266200,577069771589,573854246678,97333734912,100592250880,97376715529.53958
577069771589,580328293373,577112767073,100592250880,103850783232,100635246503.44249
580328293373,583586813084,580371288486,103850783232,107109313536,103893778484.77118
583586813084,586845334858,583630099764,107109313536,110367845888,107152600356.51968
586845334858,590103856112,586888328954,110367845888,113626377728,110410840123.67546
590103856112,599815528113,596600006767,120079568896,123338081280,122259192276.55357
