450869162816,454127657225,450912180663,935823897088,939082409984,935866915179.0608
454127657225,457386194117,454170622959,939082409984,942340965376,939125375961.9335
457386194117,460644684935,457429195281,942340965376,945599474688,942383966784.0588
460644684935,463903195210,460687700039,945599474688,948858003456,945642490036.1233
463903195210,467161732613,463946208363,948858003456,952116559360,948901016853.2158
467161732613,470420221380,467204726998,952116559360,955375066624,952159553989.0602
470420221380,473678689155,470463234913,955375066624,958633552896,955418080401.1704
473678689155,476937249085,473721689601,958633552896,961892131328,958676553586.1552
476937249085,480195770106,476980253275,961892131328,965150670848,961935135762.1398
480195770106,483454282419,480238770452,965150670848,968409201664,965193671438.1713
483454282419,486712744550,483497278365,968409201664,971667682304,968452197854.2294
486712744550,489971302941,486755737150,971667682304,974926259200,971710675148.1503
489971302941,493229820370,490014302405,974926259200,978184795136,974969258908.2188
493229820370,496488289676,493272815478,978184795136,981443282944,978227790488.1317
496488289676,499746776896,496531266626,981443282944,984701788672,981486260138.1063
499746776896,503005317362,499789776688,984701788672,987960347648,984744788708.2584
503005317362,506263795874,503048282131,987960347648,991218844672,988003312661.0906
506263795874,509522316877,506306795256,991218844672,994477384192,991261844298.35
509522316877,512780857351,509565312014,994477384192,997735943168,994520379573.1265
512780857351,516039346090,512823820476,997735943168,1000994450432,997778906537.2518
516039346090,519297859932,516082330063,1000994450432,1004252982784,1001037434649.1707
519297859932,522556395259,519340842150,1004252982784,1007511536640,1004295965246.4097
522556395259,525814885543,522599410138,1007511536640,1010770045440,1007554551763.4272
525814885543,529073399378,525857863861,1010770045440,1014028577792,1010813024002.2308
529073399378,532331932660,529116372408,1014028577792,1017287129600,1014071551066.3181
532331932660,535590453669,532374936252,1017287129600,1020545669120,1017330133436.2947
535590453669,538848944459,535633452997,1020545669120,1023804178432,1020588668692.418
538848944459,542107477745,538891962123,1023804178432,1027062730240,1023847196340.5189
542107477745,545365987978,542150471811,1027062730240,1030321259008,1027105724550.5581
545365987978,548624504868,545408982999,1030321259008,1033579794432,1030364254273.5498
548624504868,551882948036,548667499351,1033579794432,1036838256128,1033622789159.4731
551882948036,555141507425,551925947587,1036838256128,1040096834048,1036881255923.5328
555141507425,558400019718,555184520822,1040096834048,1043355364864,1040139847689.5094
558400019718,561658481829,558443023428,1043355364864,1046613845504,1043398368818.5374
561658481829,564917001776,561701481511,1046613845504,1049872384000,1046656845430.774
564917001776,568175516115,564959996949,1049872384000,1053130916864,1049915379417.4321
568175516115,571434032482,568218508317,1053130916864,1056389451776,1053173909310.679
571434032482,574692548856,571477023251,1056389451776,1059647986688,1056432442789.5785
574692548856,577951036561,574735526915,1059647986688,1062906492928,1059690964991.4686
577951036561,581209573924,577994037785,1062906492928,1066165048832,1062949494396.676
581209573924,584468090290,581252547054,1066165048832,1069423583744,1066208022206.5836
584468090290,587726606152,584511054339,1069423583744,1072682118144,1069466548037.4264
